InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,InvoiceDateTime
0,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,"8/23/2011,11:3",1.65,12753,2011-08-23 11:03:00
0,20979,36 PENCILS TUBE RED RETROSPOT,-16,"8/23/2011,11:3",1.25,12753,2011-08-23 11:03:00
0,22637,PIGGY BANK RETROSPOT ,-2,"8/23/2011,11:3",2.10,12753,2011-08-23 11:03:00
0,21218,RED SPOTTY BISCUIT TIN,-3,"8/23/2011,11:3",3.25,12753,2011-08-23 11:03:00
0,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,"8/23/2011,11:3",3.75,12753,2011-08-23 11:03:00
0,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,"8/23/2011,11:3",1.65,12753,2011-08-23 11:03:00
0,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,"8/23/2011,11:3",3.75,12753,2011-08-23 11:03:00
0,23229,VINTAGE DONKEY TAIL GAME ,-1,"8/23/2011,11:3",3.39,12753,2011-08-23 11:03:00
0,79191C,RETRO PLASTIC ELEPHANT TRAY,-1,"8/23/2011,11:4",0.85,12477,2011-08-23 11:04:00
0,22244,3 HOOK HANGER MAGIC GARDEN,-1,"8/23/2011,11:4",1.95,12477,2011-08-23 11:04:00
0,21155,RED RETROSPOT PEG BAG,-1,"8/23/2011,11:4",2.55,12477,2011-08-23 11:04:00
0,21137,BLACK RECORD COVER FRAME,-1,"8/24/2011,8:55",3.39,13576,2011-08-24 08:55:00
0,37446,MINI CAKE STAND WITH HANGING CAKES,-1,"8/24/2011,9:04",1.25,14301,2011-08-24 09:04:00
0,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-2,"8/24/2011,9:04",1.25,14301,2011-08-24 09:04:00
0,22067,CHOC TRUFFLE GOLD TRINKET POT ,-3,"8/24/2011,9:04",1.45,14301,2011-08-24 09:04:00
0,22156,HEART DECORATION WITH PEARLS ,-7,"8/24/2011,9:06",0.72,15270,2011-08-24 09:06:00
0,22457,NATURAL SLATE HEART CHALKBOARD ,-2,"8/24/2011,9:06",2.55,15270,2011-08-24 09:06:00
0,75049L,LARGE CIRCULAR MIRROR MOBILE,-35,"8/24/2011,9:06",0.85,15270,2011-08-24 09:06:00
0,23129,HEART SHAPED HOLLY WREATH,-1,"8/24/2011,9:07",4.15,15469,2011-08-24 09:07:00
0,22768,FAMILY PHOTO FRAME CORNICE,-1,"8/24/2011,9:07",9.95,15469,2011-08-24 09:07:00
0,22996,TRAVEL CARD WALLET VINTAGE TICKET,-1,"8/24/2011,9:07",0.42,14189,2011-08-24 09:07:00
0,22121,NOEL WOODEN BLOCK LETTERS ,-1,"8/24/2011,9:07",5.95,14189,2011-08-24 09:07:00
0,23203,JUMBO BAG VINTAGE DOILY ,-1,"8/24/2011,9:10",2.08,14194,2011-08-24 09:10:00
0,23112,PARISIENNE CURIO CABINET,-1,"8/24/2011,9:11",7.50,17652,2011-08-24 09:11:00
0,23110,PARISIENNE KEY CABINET ,-1,"8/24/2011,9:11",5.75,17652,2011-08-24 09:11:00
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,"8/24/2011,9:13",2.95,13209,2011-08-24 09:13:00
0,22992,REVOLVER WOODEN RULER ,-1,"8/24/2011,9:13",1.95,13209,2011-08-24 09:13:00
0,22729,ALARM CLOCK BAKELIKE ORANGE,-1,"8/24/2011,9:13",3.75,13209,2011-08-24 09:13:00
0,22728,ALARM CLOCK BAKELIKE PINK,-1,"8/24/2011,9:13",3.75,13209,2011-08-24 09:13:00
0,22727,ALARM CLOCK BAKELIKE RED ,-1,"8/24/2011,9:13",3.75,13209,2011-08-24 09:13:00
0,21845,DAIRY MAID STRIPE MUG,-2,"8/24/2011,9:15",0.79,15301,2011-08-24 09:15:00
0,23110,PARISIENNE KEY CABINET ,-1,"8/24/2011,9:15",5.75,15301,2011-08-24 09:15:00
0,22457,NATURAL SLATE HEART CHALKBOARD ,-1,"8/24/2011,9:20",2.95,16996,2011-08-24 09:20:00
0,82494L,WOODEN FRAME ANTIQUE WHITE ,-6,"8/24/2011,9:20",2.95,16996,2011-08-24 09:20:00
0,22960,JAM MAKING SET WITH JARS,-1,"8/24/2011,9:22",4.25,16133,2011-08-24 09:22:00
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,"8/24/2011,9:24",2.95,12994,2011-08-24 09:24:00
0,22979,PANTRY WASHING UP BRUSH,-1,"8/24/2011,9:24",1.45,12994,2011-08-24 09:24:00
0,23252,VINTAGE RED ENAMEL TRIM JUG ,-2,"8/24/2011,9:24",3.75,12994,2011-08-24 09:24:00
0,22429,ENAMEL MEASURING JUG CREAM,-3,"8/24/2011,9:24",4.25,12994,2011-08-24 09:24:00
0,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-1,"8/24/2011,9:24",2.10,12994,2011-08-24 09:24:00
0,85053,FRENCH ENAMEL CANDLEHOLDER,-3,"8/24/2011,9:24",2.10,12994,2011-08-24 09:24:00
0,79191C,RETRO PLASTIC ELEPHANT TRAY,-24,"8/24/2011,9:25",0.85,16302,2011-08-24 09:25:00
0,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-8,"8/24/2011,10:2",1.95,13517,2011-08-24 10:02:00
0,22098,BOUDOIR SQUARE TISSUE BOX,-36,"8/24/2011,10:4",0.39,16607,2011-08-24 10:04:00
0,84665,SQUARE CHERRY BLOSSOM CABINET,-16,"8/24/2011,10:5",5.95,16841,2011-08-24 10:05:00
0,21165,BEWARE OF THE CAT METAL SIGN ,-12,"8/24/2011,10:5",1.69,17706,2011-08-24 10:05:00
0,23064,CINDERELLA CHANDELIER ,-3,"8/24/2011,10:5",9.99,17706,2011-08-24 10:05:00
0,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-12,"8/24/2011,10:5",4.15,17706,2011-08-24 10:05:00
0,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-6,"8/24/2011,10:5",9.99,17706,2011-08-24 10:05:00
0,37501,TEA TIME TEA SET IN GIFT BOX,-2,"8/24/2011,10:5",6.95,17706,2011-08-24 10:05:00
0,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,"8/24/2011,10:5",1.49,14796,2011-08-24 10:05:00
0,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,-1,"8/24/2011,10:5",2.95,14796,2011-08-24 10:05:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,"8/24/2011,10:5",1.25,14796,2011-08-24 10:05:00
0,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,"8/24/2011,10:5",9.95,14796,2011-08-24 10:05:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"8/24/2011,10:5",4.95,14796,2011-08-24 10:05:00
0,84927A,WAKE UP COCKEREL TILE HOOK,-1,"8/24/2011,10:5",0.39,14796,2011-08-24 10:05:00
0,23185,FRENCH STYLE STORAGE JAR JAM,-1,"8/24/2011,10:5",0.29,14796,2011-08-24 10:05:00
0,23110,PARISIENNE KEY CABINET ,-4,"8/24/2011,11:0",5.75,12853,2011-08-24 11:00:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-8,"8/24/2011,11:0",3.75,12853,2011-08-24 11:00:00
0,22767,TRIPLE PHOTO FRAME CORNICE ,-1,"8/24/2011,1:20",9.95,16536,2011-08-24 01:20:00
0,23112,PARISIENNE CURIO CABINET,-2,"8/24/2011,4:20",7.50,13148,2011-08-24 04:20:00
0,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,"8/24/2011,4:20",6.95,13148,2011-08-24 04:20:00
0,23118,PARISIENNE JEWELLERY DRAWER ,-1,"8/24/2011,4:20",7.50,13148,2011-08-24 04:20:00
0,23110,PARISIENNE KEY CABINET ,-2,"8/24/2011,4:20",5.75,13148,2011-08-24 04:20:00
0,21209,MULTICOLOUR HONEYCOMB FAN,-10,"8/25/2011,9:29",0.39,16493,2011-08-25 09:29:00
0,21194,PINK  HONEYCOMB PAPER FAN,-6,"8/25/2011,9:29",0.65,16493,2011-08-25 09:29:00
0,21208,PASTEL COLOUR HONEYCOMB FAN,-24,"8/25/2011,9:29",0.39,16493,2011-08-25 09:29:00
0,15039,SANDALWOOD FAN,-20,"8/25/2011,11:1",0.85,12955,2011-08-25 11:01:00
0,21875,KINGS CHOICE MUG,-1,"8/25/2011,11:1",1.25,15804,2011-08-25 11:01:00
0,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,"8/25/2011,11:1",3.75,15804,2011-08-25 11:01:00
0,21927,BLUE/CREAM STRIPE CUSHION COVER ,-1,"8/25/2011,11:1",1.25,17841,2011-08-25 11:01:00
0,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,"8/25/2011,11:1",1.45,17841,2011-08-25 11:01:00
0,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,"8/25/2011,11:1",1.25,17841,2011-08-25 11:01:00
0,21628,TRIANGULAR POUFFE VINTAGE ,-2,"8/25/2011,11:1",9.99,17841,2011-08-25 11:01:00
0,22041,"RECORD FRAME 7"" SINGLE SIZE ",-1,"8/25/2011,11:1",2.55,17841,2011-08-25 11:01:00
0,22893,MINI CAKE STAND T-LIGHT HOLDER,-1,"8/25/2011,11:1",0.42,17841,2011-08-25 11:01:00
0,22990,COTTON APRON PANTRY DESIGN,-2,"8/25/2011,1:12",4.95,14732,2011-08-25 01:12:00
0,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-3,"8/25/2011,2:12",4.25,16859,2011-08-25 02:12:00
0,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-4,"8/25/2011,2:12",4.25,16859,2011-08-25 02:12:00
0,85231G,ORANGE SCENTED SET/9 T-LIGHTS,-10,"8/25/2011,2:12",0.85,16859,2011-08-25 02:12:00
0,85231B,CINAMMON SET OF 9 T-LIGHTS,-11,"8/25/2011,2:12",0.85,16859,2011-08-25 02:12:00
0,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-9,"8/25/2011,2:12",0.85,16859,2011-08-25 02:12:00
0,22460,EMBOSSED GLASS TEALIGHT HOLDER,-11,"8/25/2011,2:12",1.25,16859,2011-08-25 02:12:00
0,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,-4,"8/25/2011,2:12",2.55,16859,2011-08-25 02:12:00
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-11,"8/25/2011,2:12",1.25,16859,2011-08-25 02:12:00
0,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,-6,"8/25/2011,2:12",2.08,16859,2011-08-25 02:12:00
0,23039,T-LIGHT HOLDER SILVER HEART HANDLE,-6,"8/25/2011,2:12",1.95,16859,2011-08-25 02:12:00
0,23090,VINTAGE GLASS T-LIGHT HOLDER,-9,"8/25/2011,2:12",0.83,16859,2011-08-25 02:12:00
0,22791,T-LIGHT GLASS FLUTED ANTIQUE,-12,"8/25/2011,2:12",1.25,16859,2011-08-25 02:12:00
0,84946,ANTIQUE SILVER T-LIGHT GLASS,-11,"8/25/2011,2:12",1.25,16859,2011-08-25 02:12:00
0,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,-12,"8/25/2011,2:12",0.95,16859,2011-08-25 02:12:00
0,23145,ZINC T-LIGHT HOLDER STAR LARGE,-10,"8/25/2011,2:12",0.95,16859,2011-08-25 02:12:00
0,23144,ZINC T-LIGHT HOLDER STARS SMALL,-9,"8/25/2011,2:12",0.83,16859,2011-08-25 02:12:00
0,23086,ZINC  STAR T-LIGHT HOLDER ,-16,"8/25/2011,2:12",1.25,16859,2011-08-25 02:12:00
0,23087,ZINC  HEART T-LIGHT HOLDER,-15,"8/25/2011,2:12",1.25,16859,2011-08-25 02:12:00
0,85132C,CHARLIE AND LOLA FIGURES TINS,-1,"8/25/2011,2:14",1.95,13266,2011-08-25 02:14:00
0,21395,BLUE POLKADOT BEAKER ,-2,"8/25/2011,2:14",0.39,13266,2011-08-25 02:14:00
0,23302,KNEELING MAT HOUSEWORK  DESIGN,-1,"8/25/2011,2:15",1.65,18204,2011-08-25 02:15:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"8/25/2011,2:15",9.99,18204,2011-08-25 02:15:00
0,84949,SILVER HANGING T-LIGHT HOLDER,-6,"8/25/2011,2:19",1.65,13089,2011-08-25 02:19:00
0,22364,GLASS JAR DIGESTIVE BISCUITS,-4,"8/25/2011,2:19",2.95,13089,2011-08-25 02:19:00
0,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,"8/25/2011,2:19",2.95,13089,2011-08-25 02:19:00
0,23209,LUNCH BAG VINTAGE DOILY ,-10,"8/25/2011,2:24",1.65,16722,2011-08-25 02:24:00
0,84818,DANISH ROSE PHOTO FRAME,-24,"8/25/2011,2:26",0.79,15315,2011-08-25 02:26:00
0,23209,LUNCH BAG VINTAGE DOILY ,-1,"8/25/2011,4:08",1.65,14188,2011-08-25 04:08:00
0,20724,RED RETROSPOT CHARLOTTE BAG,-1,"8/25/2011,4:08",0.85,14188,2011-08-25 04:08:00
0,22505,MEMO BOARD COTTAGE DESIGN,-1,"8/26/2011,11:1",4.95,14606,2011-08-26 11:01:00
0,23082,SET 6 PAPER TABLE LANTERN HEARTS ,-4,"8/26/2011,11:2",3.29,13408,2011-08-26 11:02:00
0,23075,PARLOUR CERAMIC WALL HOOK,-14,"8/26/2011,2:35",4.15,13159,2011-08-26 02:35:00
564667,23084,,-400,"8/26/2011,3:08",0.00,0,2011-08-26 03:08:00
0,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,"8/28/2011,10:3",7.95,16768,2011-08-28 10:03:00
0,21531,RED RETROSPOT SUGAR JAM BOWL,-1,"8/28/2011,10:3",2.55,16768,2011-08-28 10:03:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,"8/28/2011,10:3",1.25,16768,2011-08-28 10:03:00
0,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,"8/28/2011,12:4",8.50,17841,2011-08-28 12:04:00
0,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-6,"8/30/2011,8:00",0.83,14911,2011-08-30 08:00:00
0,23211,RED ROCKING HORSE HAND PAINTED,-24,"8/30/2011,8:00",1.25,14911,2011-08-30 08:00:00
0,23210,WHITE ROCKING HORSE HAND PAINTED,-24,"8/30/2011,8:00",1.25,14911,2011-08-30 08:00:00
0,22978,PANTRY ROLLING PIN,-5,"8/30/2011,8:00",3.75,14911,2011-08-30 08:00:00
0,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-24,"8/30/2011,8:00",1.25,14911,2011-08-30 08:00:00
0,22065,CHRISTMAS PUDDING TRINKET POT ,-4,"8/30/2011,10:0",1.45,17828,2011-08-30 10:00:00
0,22768,FAMILY PHOTO FRAME CORNICE,-1,"8/30/2011,10:0",9.95,17828,2011-08-30 10:00:00
0,22843,BISCUIT TIN VINTAGE GREEN,-1,"8/30/2011,10:4",6.75,14911,2011-08-30 10:04:00
0,21471,STRAWBERRY RAFFIA FOOD COVER,-2,"8/30/2011,10:4",3.75,14911,2011-08-30 10:04:00
0,22960,JAM MAKING SET WITH JARS,-1,"8/30/2011,10:4",4.25,14911,2011-08-30 10:04:00
0,85066,CREAM SWEETHEART MINI CHEST,-1,"8/30/2011,11:4",9.99,17173,2011-08-30 11:04:00
0,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,-24,"8/30/2011,2:20",0.42,17416,2011-08-30 02:20:00
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,"8/31/2011,8:56",2.95,17865,2011-08-31 08:56:00
0,22423,REGENCY CAKESTAND 3 TIER,-3,"8/31/2011,8:56",9.99,17865,2011-08-31 08:56:00
0,22698,PINK REGENCY TEACUP AND SAUCER,-1,"8/31/2011,8:56",2.95,17865,2011-08-31 08:56:00
0,22956,36 FOIL HEART CAKE CASES,-144,"8/31/2011,11:3",1.85,14646,2011-08-31 11:03:00
0,21787,RAIN PONCHO RETROSPOT,-144,"8/31/2011,11:3",0.65,14646,2011-08-31 11:03:00
0,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-2,"8/31/2011,11:3",3.75,12948,2011-08-31 11:03:00
0,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-1,"8/31/2011,11:3",3.75,12948,2011-08-31 11:03:00
0,22683,FRENCH BLUE METAL DOOR SIGN 8,-2,"8/31/2011,12:0",1.25,16984,2011-08-31 12:00:00
0,84843,WHITE SOAP RACK WITH 2 BOTTLES,-1,"8/31/2011,12:0",5.95,16984,2011-08-31 12:00:00
0,21906,PHARMACIE FIRST AID TIN,-1,"8/31/2011,12:0",6.75,16984,2011-08-31 12:00:00
0,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,"8/31/2011,12:0",9.99,16984,2011-08-31 12:00:00
0,22430,ENAMEL WATERING CAN CREAM,-1,"8/31/2011,12:0",4.95,16984,2011-08-31 12:00:00
0,22424,ENAMEL BREAD BIN CREAM,-1,"8/31/2011,12:0",9.99,16984,2011-08-31 12:00:00
0,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,"8/31/2011,12:0",2.95,16984,2011-08-31 12:00:00
0,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,"8/31/2011,12:0",0.83,16984,2011-08-31 12:00:00
0,22843,BISCUIT TIN VINTAGE GREEN,-1,"8/31/2011,12:0",6.75,16984,2011-08-31 12:00:00
0,85066,CREAM SWEETHEART MINI CHEST,-1,"8/31/2011,12:2",9.99,18225,2011-08-31 12:02:00
0,23296,SET OF 6 TEA TIME BAKING CASES,-3,"8/31/2011,12:2",1.25,18225,2011-08-31 12:02:00
0,23168,CLASSIC CAFE SUGAR DISPENSER,-1,"8/31/2011,12:2",1.25,18225,2011-08-31 12:02:00
0,22804,CANDLEHOLDER PINK HANGING HEART,-1,"8/31/2011,12:2",2.95,18225,2011-08-31 12:02:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"8/31/2011,12:2",4.95,18225,2011-08-31 12:02:00
0,22180,RETROSPOT LAMP,-1,"8/31/2011,12:2",9.95,18225,2011-08-31 12:02:00
0,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,"8/31/2011,12:2",1.95,18225,2011-08-31 12:02:00
0,22729,ALARM CLOCK BAKELIKE ORANGE,-1,"8/31/2011,12:2",3.75,17705,2011-08-31 12:02:00
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,"8/31/2011,12:2",3.75,17705,2011-08-31 12:02:00
0,23112,PARISIENNE CURIO CABINET,-2,"8/31/2011,12:2",7.50,17705,2011-08-31 12:02:00
0,22767,TRIPLE PHOTO FRAME CORNICE ,-1,"8/31/2011,12:2",9.95,17705,2011-08-31 12:02:00
0,22768,FAMILY PHOTO FRAME CORNICE,-1,"8/31/2011,12:2",9.95,17705,2011-08-31 12:02:00
0,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,"8/31/2011,12:3",3.75,16133,2011-08-31 12:03:00
0,22998,TRAVEL CARD WALLET KEEP CALM,-24,"8/31/2011,12:3",0.42,12560,2011-08-31 12:03:00
0,84030E,ENGLISH ROSE HOT WATER BOTTLE,-2,"8/31/2011,12:3",4.25,12560,2011-08-31 12:03:00
0,23174,REGENCY SUGAR BOWL GREEN,-1,"8/31/2011,12:3",4.15,12560,2011-08-31 12:03:00
0,22963,JAM JAR WITH GREEN LID,-2,"8/31/2011,12:3",0.72,12560,2011-08-31 12:03:00
0,22637,PIGGY BANK RETROSPOT ,-2,"8/31/2011,12:3",2.10,12560,2011-08-31 12:03:00
0,22960,JAM MAKING SET WITH JARS,-1,"8/31/2011,12:3",4.25,12560,2011-08-31 12:03:00
564914,85132C,damages,-109,"8/31/2011,12:4",0.00,0,2011-08-31 12:04:00
0,22564,ALPHABET STENCIL CRAFT,-432,"8/31/2011,1:10",1.06,12931,2011-08-31 01:10:00
0,23207,LUNCH BAG ALPHABET DESIGN,-250,"8/31/2011,1:10",1.45,12931,2011-08-31 01:10:00
0,23203,JUMBO BAG VINTAGE DOILY ,-200,"8/31/2011,1:10",1.79,12931,2011-08-31 01:10:00
0,23201,JUMBO BAG ALPHABET,-140,"8/31/2011,1:10",1.79,12931,2011-08-31 01:10:00
0,22992,REVOLVER WOODEN RULER ,-400,"8/31/2011,1:10",1.65,12931,2011-08-31 01:10:00
0,22991,GIRAFFE WOODEN RULER,-400,"8/31/2011,1:10",1.65,12931,2011-08-31 01:10:00
0,22561,WOODEN SCHOOL COLOURING SET,-252,"8/31/2011,1:10",1.45,12931,2011-08-31 01:10:00
0,22493,PAINT YOUR OWN CANVAS SET,-110,"8/31/2011,1:10",1.45,12931,2011-08-31 01:10:00
0,20974,12 PENCILS SMALL TUBE SKULL,-334,"8/31/2011,1:10",0.65,12931,2011-08-31 01:10:00
0,22193,RED DINER WALL CLOCK,-2,"8/31/2011,1:18",8.50,13709,2011-08-31 01:18:00
0,22189,CREAM HEART CARD HOLDER,-4,"8/31/2011,1:18",3.95,13709,2011-08-31 01:18:00
0,21363,HOME SMALL WOOD LETTERS,-1,"8/31/2011,1:19",4.95,18097,2011-08-31 01:19:00
0,84251B,"GREETING CARD, STICKY GORDON",-12,"8/31/2011,1:24",0.19,13078,2011-08-31 01:24:00
0,22560,TRADITIONAL MODELLING CLAY,-1,"8/31/2011,1:26",1.06,16652,2011-08-31 01:26:00
0,20685,DOORMAT RED RETROSPOT,-10,"8/31/2011,1:26",6.75,16652,2011-08-31 01:26:00
0,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,"8/31/2011,1:27",2.08,13534,2011-08-31 01:27:00
0,23201,JUMBO BAG ALPHABET,-2,"8/31/2011,1:27",2.08,13534,2011-08-31 01:27:00
0,23199,JUMBO BAG APPLES,-3,"8/31/2011,1:27",2.08,13534,2011-08-31 01:27:00
0,22106,MIRROR MOSAIC HURRICANE LAMP ,-1,"8/31/2011,1:29",6.75,17747,2011-08-31 01:29:00
0,22363,GLASS JAR MARMALADE ,-1,"8/31/2011,1:29",2.95,14895,2011-08-31 01:29:00
0,21784,SHOE SHINE BOX ,-2,"8/31/2011,1:29",9.95,14895,2011-08-31 01:29:00
0,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-12,"8/31/2011,1:31",1.32,17706,2011-08-31 01:31:00
0,23209,LUNCH BAG VINTAGE DOILY ,-2,"8/31/2011,1:36",1.65,14188,2011-08-31 01:36:00
0,20724,RED RETROSPOT CHARLOTTE BAG,-1,"8/31/2011,1:36",0.85,14188,2011-08-31 01:36:00
0,21844,RED RETROSPOT MUG,-6,"8/31/2011,1:39",2.95,15786,2011-08-31 01:39:00
0,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,"8/31/2011,1:39",9.95,15786,2011-08-31 01:39:00
0,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-12,"8/31/2011,1:39",0.85,15786,2011-08-31 01:39:00
0,21671,RED SPOT CERAMIC DRAWER KNOB,-1,"8/31/2011,1:39",1.25,15786,2011-08-31 01:39:00
0,22637,PIGGY BANK RETROSPOT ,-1,"8/31/2011,1:39",2.55,15786,2011-08-31 01:39:00
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-2,"8/31/2011,1:39",1.25,15786,2011-08-31 01:39:00
0,22891,TEA FOR ONE POLKADOT,-1,"8/31/2011,1:39",4.25,15786,2011-08-31 01:39:00
0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,"8/31/2011,1:39",2.95,15786,2011-08-31 01:39:00
0,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,"8/31/2011,1:39",2.95,15786,2011-08-31 01:39:00
0,23292,SPACEBOY CHILDRENS CUP,-1,"8/31/2011,1:41",1.25,16303,2011-08-31 01:41:00
0,20979,36 PENCILS TUBE RED RETROSPOT,-16,"8/31/2011,1:41",1.25,16303,2011-08-31 01:41:00
0,20977,36 PENCILS TUBE WOODLAND,-16,"8/31/2011,1:41",1.25,16303,2011-08-31 01:41:00
0,21452,TOADSTOOL MONEY BOX,-2,"8/31/2011,1:41",2.95,16303,2011-08-31 01:41:00
0,22637,PIGGY BANK RETROSPOT ,-3,"8/31/2011,1:41",2.55,16303,2011-08-31 01:41:00
0,23035,DRAWER KNOB CERAMIC IVORY,-6,"8/31/2011,2:24",1.45,14525,2011-08-31 02:24:00
0,23025,DRAWER KNOB VINTAGE GLASS BALL,-6,"8/31/2011,2:24",2.08,14525,2011-08-31 02:24:00
0,22698,PINK REGENCY TEACUP AND SAUCER,-2,"8/31/2011,3:00",2.95,17315,2011-08-31 03:00:00
0,22637,PIGGY BANK RETROSPOT ,-1,"8/31/2011,3:00",2.55,17315,2011-08-31 03:00:00
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,"8/31/2011,3:00",2.95,17315,2011-08-31 03:00:00
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,"8/31/2011,3:00",2.95,17315,2011-08-31 03:00:00
0,23301,GARDENERS KNEELING PAD KEEP CALM ,-1,"8/31/2011,3:00",1.65,17315,2011-08-31 03:00:00
0,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,"8/31/2011,3:29",9.95,13466,2011-08-31 03:29:00
0,20726,LUNCH BAG WOODLAND,-1,"8/31/2011,4:10",1.65,17677,2011-08-31 04:10:00
0,21705,BAG 500g SWIRLY MARBLES,-7,"8/31/2011,4:13",1.45,15625,2011-08-31 04:13:00
0,23343,JUMBO BAG VINTAGE CHRISTMAS ,-20,"8/31/2011,4:14",2.08,17581,2011-08-31 04:14:00
0,22767,TRIPLE PHOTO FRAME CORNICE ,-4,"8/31/2011,4:23",9.95,17675,2011-08-31 04:23:00
0,22147,FELTCRAFT BUTTERFLY HEARTS,-6,"8/31/2011,4:28",1.45,15764,2011-08-31 04:28:00
0,85053,FRENCH ENAMEL CANDLEHOLDER,-1,"8/31/2011,4:28",2.10,15764,2011-08-31 04:28:00
0,23168,CLASSIC CAFE SUGAR DISPENSER,-1,"8/31/2011,4:28",1.25,15764,2011-08-31 04:28:00
0,22988,SOLDIERS EGG CUP ,-24,"8/31/2011,4:30",1.06,12901,2011-08-31 04:30:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"8/31/2011,4:32",4.95,13050,2011-08-31 04:32:00
0,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,"8/31/2011,4:32",2.95,13050,2011-08-31 04:32:00
0,85023B,EAU DE NILE JEWELLED PHOTOFRAME,-72,"8/31/2011,4:34",2.10,13694,2011-08-31 04:34:00
565042,85185B,,-27,"8/31/2011,5:01",0.00,0,2011-08-31 05:01:00
0,23215,JINGLE BELL HEART ANTIQUE SILVER,-120,"8/31/2011,5:02",1.79,12931,2011-08-31 05:02:00
0,22493,PAINT YOUR OWN CANVAS SET,-160,"8/31/2011,5:02",1.45,12931,2011-08-31 05:02:00
0,22191,IVORY DINER WALL CLOCK,-318,"8/31/2011,5:02",7.65,12931,2011-08-31 05:02:00
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-126,"8/31/2011,5:02",1.45,12931,2011-08-31 05:02:00
0,21479,WHITE SKULL HOT WATER BOTTLE ,-144,"8/31/2011,5:02",3.39,12931,2011-08-31 05:02:00
0,20829,GLITTER HANGING BUTTERFLY STRING,-113,"8/31/2011,5:02",1.69,12931,2011-08-31 05:02:00
0,11001,ASSTD DESIGN RACING CAR PEN,-180,"8/31/2011,5:02",1.27,12931,2011-08-31 05:02:00
565045,21670,,-115,"8/31/2011,5:03",0.00,0,2011-08-31 05:03:00
565046,22606,,-49,"8/31/2011,5:04",0.00,0,2011-08-31 05:04:00
565048,84976,,-66,"8/31/2011,5:06",0.00,0,2011-08-31 05:06:00
