InvoiceNo,StockCode,Description,Quantity,CustomerID
0,84595E,LARGE TORTILLA DESIGN RED BOWL,-1,0
0,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,15120
0,22384,LUNCH BAG PINK POLKADOT,-1,13534
0,23209,LUNCH BAG DOILEY PATTERN ,-1,13534
0,22423,REGENCY CAKESTAND 3 TIER,-1,15602
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,15311
0,20724,RED RETROSPOT CHARLOTTE BAG,-1,15311
0,23199,JUMBO BAG APPLES,-1,15311
0,20712,JUMBO BAG WOODLAND ANIMALS,-1,15311
0,22384,LUNCH BAG PINK POLKADOT,-1,15311
0,75049L,LARGE CIRCULAR MIRROR MOBILE,-3,15311
0,22197,POPCORN HOLDER,-1,15311
0,85099B,JUMBO BAG RED RETROSPOT,-1,15311
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,15311
0,22655,VINTAGE RED KITCHEN CABINET,-1,16316
0,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-1,15125
0,21429,RED GINGHAM ROSE JEWELLERY BOX,-5,17696
0,21931,JUMBO STORAGE BAG SUKI,-1,15810
0,20712,JUMBO BAG WOODLAND ANIMALS,-2,16628
0,22356,CHARLOTTE BAG PINK POLKADOT,-1,16628
0,47594A,CAROUSEL DESIGN WASHBAG,-5,12457
0,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-4,13505
0,23245,SET OF 3 REGENCY CAKE TINS,-1,13505
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,13505
0,22847,BREAD BIN DINER STYLE IVORY,-1,16523
0,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,16523
0,23182,TOILET SIGN OCCUPIED OR VACANT,-9,14857
0,23168,CLASSIC CAFE SUGAR DISPENSER,-1,13081
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,13081
0,22698,PINK REGENCY TEACUP AND SAUCER,-1,13081
0,15034,PAPER POCKET TRAVELING FAN ,-23,13081
0,15044C,PURPLE PAPER PARASOL,-2,13081
0,15058A,BLUE POLKADOT GARDEN PARASOL,-1,13081
0,22200,FRYING PAN PINK POLKADOT,-4,13081
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,15764
0,21533,RETROSPOT LARGE MILK JUG,-2,15764
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,12921
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,12921
0,21313,GLASS HEART T-LIGHT HOLDER ,-4,12921
0,23163,REGENCY SUGAR TONGS,-7,15189
0,21643,ASSORTED TUTTI FRUTTI MIRROR,-12,12757
0,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,16180
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,16180
0,22064,PINK DOUGHNUT TRINKET POT ,-1,16180
0,23206,LUNCH BAG APPLE DESIGN,-1,16180
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,16180
0,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,16180
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,16180
0,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-1,13534
0,23204,CHARLOTTE BAG APPLES DESIGN,-1,13534
0,23203,JUMBO BAG DOILEY PATTERNS,-1,13534
0,21930,JUMBO STORAGE BAG SKULLS,-1,13534
0,20711,JUMBO BAG TOYS ,-1,13534
0,22637,PIGGY BANK RETROSPOT ,-1,17053
0,23256,CHILDRENS CUTLERY SPACEBOY ,-4,13520
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-4,13106
562164,21257,?,-94,0
0,22381,TOY TIDY PINK POLKADOT,-3,12748
0,85099B,JUMBO BAG RED RETROSPOT,-100,12748
0,20725,LUNCH BAG RED RETROSPOT,-2,15625
562212,21187,,-97,0
0,82482,WOODEN PICTURE FRAME WHITE FINISH,-36,16525
0,47566,PARTY BUNTING,-8,16525
0,22791,T-LIGHT GLASS FLUTED ANTIQUE,-72,16525
0,22151,PLACE SETTING WHITE HEART,-432,16525
0,21916,SET 12 RETRO WHITE CHALK STICKS,-24,16525
0,21155,RED RETROSPOT PEG BAG,-6,16525
0,21154,RED RETROSPOT OVEN GLOVE ,-10,16525
0,20685,DOORMAT RED RETROSPOT,-10,16525
0,22655,VINTAGE RED KITCHEN CABINET,-2,15804
0,21888,BINGO SET,-1,14056
0,23193,BUFFALO BILL TREASURE BOOK BOX,-3,14056
0,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,14056
0,23237,SET OF 4 KNICK KNACK TINS LEAF,-3,14056
562278,21391,Sold as 1 on dotcom,-342,0
562279,21391,,-26,0
0,84926F,PSYCHEDELIC TILE COASTER,-24,16133
0,23020,GLASS  SONGBIRD STORAGE JAR,-1,16133
0,84663A,GRASS HOPPER WOODEN WALL CLOCK ,-3,12476
0,22423,REGENCY CAKESTAND 3 TIER,-1,12476
0,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,12476
0,84976,RECTANGULAR SHAPED MIRROR,-2,12476
0,23020,GLASS  SONGBIRD STORAGE JAR,-1,12476
562352,21735,damages,-59,0
0,22203,MILK PAN RED RETROSPOT,-1,17811
0,23318,BOX OF 6 MINI VINTAGE CRACKERS,-96,14911
0,23315,IVORY REFECTORY CLOCK,-12,14911
0,23314,VINTAGE CHRISTMAS TABLECLOTH,-4,14911
0,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-24,14911
0,23175,REGENCY MILK JUG PINK ,-48,14911
0,23174,REGENCY SUGAR BOWL GREEN,-48,14911
0,23173,REGENCY TEAPOT ROSES ,-24,14911
0,23172,REGENCY TEA PLATE PINK,-48,14911
0,23171,REGENCY TEA PLATE GREEN ,-48,14911
0,23170,REGENCY TEA PLATE ROSES ,-48,14911
0,23169,CLASSIC GLASS COOKIE JAR,-6,14911
0,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12,14911
0,23163,REGENCY SUGAR TONGS,-48,14911
0,23157,SET OF 6 NATIVITY MAGNETS ,-240,14911
0,22980,PANTRY SCRUBBING BRUSH,-48,14911
0,22979,PANTRY WASHING UP BRUSH,-72,14911
0,22978,PANTRY ROLLING PIN,-24,14911
0,22952,60 CAKE CASES VINTAGE CHRISTMAS,-240,14911
0,22950,36 DOILIES VINTAGE CHRISTMAS,-288,14911
0,22945,CHRISTMAS METAL TAGS ASSORTED ,-144,14911
0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-200,14911
0,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-192,14911
0,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-12,14911
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-48,14911
0,22698,PINK REGENCY TEACUP AND SAUCER,-48,14911
0,22697,GREEN REGENCY TEACUP AND SAUCER,-48,14911
0,22423,REGENCY CAKESTAND 3 TIER,-32,14911
0,22193,RED DINER WALL CLOCK,-12,14911
0,22192,BLUE DINER WALL CLOCK,-12,14911
0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-120,14911
0,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,14911
562382,22927,?,-40,0
562383,22523,?,-90,0
562384,23175,,-44,0
562385,47559B,,-84,0
562386,84596L,,-21,0
562390,21246,,-92,0
562391,22854,,-40,0
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,12584
0,22627,MINT KITCHEN SCALES,-2,12584
0,22423,REGENCY CAKESTAND 3 TIER,-1,12584
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,12584
0,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,14621
0,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,-2,14621
0,22698,PINK REGENCY TEACUP AND SAUCER,-2,14621
0,22423,REGENCY CAKESTAND 3 TIER,-1,14621
562463,85152,,-6,0
562464,20701,,-24,0
0,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,13813
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,13813
562544,84920,,-9,0
562546,20694,?,-110,0
562547,21918,,-343,0
562548,23084,,-84,0
0,21231,SWEETHEART CERAMIC TRINKET BOX,-13,16743
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-24,16743
0,22656,VINTAGE BLUE KITCHEN CABINET,-1,16729
0,23207,LUNCH BAG ALPHABET DESIGN,-1,15518
0,20751,FUNKY WASHING UP GLOVES ASSORTED,-1,15640
0,21843,RED RETROSPOT CAKE STAND,-1,15640
0,21452,TOADSTOOL MONEY BOX,-1,15640
0,21671,RED SPOT CERAMIC DRAWER KNOB,-8,15640
0,23008,DOLLY GIRL BABY GIFT SET,-1,15640
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,15640
0,21452,TOADSTOOL MONEY BOX,-1,15640
0,15034,PAPER POCKET TRAVELING FAN ,-18,15640
0,22241,GARLAND WOODEN HAPPY EASTER,-1,15640
0,85230G,ORANGE VOTIVE CANDLE,-48,12748
0,22464,HANGING METAL HEART LANTERN,-24,12748
0,23175,REGENCY MILK JUG PINK ,-3,15228
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,0
0,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,13186
0,82600,NO SINGING METAL SIGN,-6,13186
0,22637,PIGGY BANK RETROSPOT ,-1,13186
0,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,13089
0,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,13089
0,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,-1,16255
0,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,-3,16255
0,21539,RED RETROSPOT BUTTER DISH,-1,14606
0,22998,TRAVEL CARD WALLET KEEP CALM,-1,14606
0,21991,BOHEMIAN COLLAGE STATIONERY SET,-12,16951
562653,21359,,-30,0
0,22744,MAKE YOUR OWN MONSOON CARD KIT,-6,13588
0,22233,JIGSAW RABBIT AND BIRDHOUSE,-1,15157
0,21359,RELAX LARGE WOOD LETTERS,-1,15157
0,21158,MOODY GIRL DOOR HANGER ,-24,15157
0,22287,DECORATION WOBBLY CHICKEN,-12,15157
0,22268,DECORATION SITTING BUNNY,-39,15157
0,22384,LUNCH BAG PINK POLKADOT,-1,17511
0,22659,LUNCH BOX I LOVE LONDON,-1,17511
0,21238,RED RETROSPOT CUP,-1,17511
0,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,17511
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,17511
0,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,17511
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,17511
0,22197,POPCORN HOLDER,-3,17511
0,21042,RED RETROSPOT APRON ,-1,17511
0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,16401
0,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-2,16401
0,22849,BREAD BIN DINER STYLE MINT,-1,12406
0,22848,BREAD BIN DINER STYLE PINK,-4,12406
0,22846,BREAD BIN DINER STYLE RED ,-4,12406
0,22424,ENAMEL BREAD BIN CREAM,-2,17841
0,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-2,17841
0,85014B,RED RETROSPOT UMBRELLA,-1,17841
0,15056B,EDWARDIAN PARASOL BLACK,-1,17841
0,21935,SUKI  SHOULDER BAG,-1,17841
0,22374,AIRLINE BAG VINTAGE JET SET RED,-1,17841
562785,21033,,-455,0
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,14112
0,22192,BLUE DINER WALL CLOCK,-1,13709
0,23235,STORAGE TIN VINTAGE LEAF,-1,13709
0,22428,ENAMEL FIRE BUCKET CREAM,-2,13709
0,21877,HOME SWEET HOME MUG,-1,13709
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,16672
0,22605,WOODEN CROQUET GARDEN SET,-1,12929
0,84949,SILVER HANGING T-LIGHT HOLDER,-2,16609
0,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-2,16401
0,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,15194
0,22990,COTTON APRON PANTRY DESIGN,-2,15201
0,22994,TRAVEL CARD WALLET RETROSPOT,-2,15201
0,21704,BAG 250g SWIRLY MARBLES,-2,15628
0,23187,FRENCH STYLE STORAGE JAR BONBONS,-10,15628
0,23187,FRENCH STYLE STORAGE JAR BONBONS,-5,18282
0,23109,PACK OF SIX LED TEA LIGHTS,-96,13217
0,23083,SET 6 PAPER TABLE LANTERN STARS ,-48,13217
0,21754,HOME BUILDING BLOCK WORD,-1,14903
0,22990,COTTON APRON PANTRY DESIGN,-4,15201
562855,84800M,,-124,0
0,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,15110
0,22900,SET 2 TEA TOWELS I LOVE LONDON ,-3,14056
0,23077,DOUGHNUT LIP GLOSS ,-20,17994
0,22727,ALARM CLOCK BAKELIKE RED ,-2,18172
0,75049L,LARGE CIRCULAR MIRROR MOBILE,-11,17602
0,23187,FRENCH STYLE STORAGE JAR BONBONS,-16,15671
0,22978,PANTRY ROLLING PIN,-5,13384
0,23064,CINDERELLA CHANDELIER ,-1,13388
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,13767
0,22423,REGENCY CAKESTAND 3 TIER,-2,13767
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,13767
0,22727,ALARM CLOCK BAKELIKE RED ,-1,13767
0,23316,RED REFECTORY CLOCK ,-1,12693
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,12749
0,23236,STORAGE TIN VINTAGE DOILY ,-1,12749
0,23235,STORAGE TIN VINTAGE LEAF,-2,12749
0,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,12749
0,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,12749
0,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,12749
0,23245,SET OF 3 REGENCY CAKE TINS,-1,12749
0,23110,PARISIENNE KEY CABINET ,-1,12749
0,23167,SMALL CERAMIC TOP STORAGE JAR ,-2,12749
0,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,12749
0,23165,LARGE CERAMIC TOP STORAGE JAR,-2,12749
0,22980,PANTRY SCRUBBING BRUSH,-3,12749
0,22979,PANTRY WASHING UP BRUSH,-2,12749
0,22981,PANTRY APPLE CORER,-5,12749
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,12749
0,23169,CLASSIC GLASS COOKIE JAR,-1,12749
0,23020,GLASS  SONGBIRD STORAGE JAR,-1,12749
0,23015,CORDIAL GLASS JUG,-1,12749
0,23017,APOTHECARY MEASURING JAR,-1,12749
0,23111,PARISIENNE SEWING BOX,-1,12749
0,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,16180
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,16180
0,22064,PINK DOUGHNUT TRINKET POT ,-1,16180
0,23206,LUNCH BAG APPLE DESIGN,-1,16180
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,16180
0,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,16180
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,16180
0,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,17429
0,84927F,PSYCHEDELIC TILE HOOK,-5,17429
0,22461,SAVOY ART DECO CLOCK,-2,17429
0,82600,NO SINGING METAL SIGN,-6,13186
0,22637,PIGGY BANK RETROSPOT ,-1,13186
0,22842,BISCUIT TIN VINTAGE RED,-1,13319
0,22540,MINI JIGSAW CIRCUS PARADE ,-1,13319
0,85066,CREAM SWEETHEART MINI CHEST,-6,17389
0,22138,BAKING SET 9 PIECE RETROSPOT ,-6,17389
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,14305
0,22766,PHOTO FRAME CORNICE,-7,14305
0,22852,DOG BOWL VINTAGE CREAM,-1,14305
0,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-5,14305
0,23132,SMALL IVORY HEART WALL ORGANISER,-1,17579
0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,17579
0,22568,FELTCRAFT CUSHION OWL,-1,12610
0,21987,PACK OF 6 SKULL PAPER CUPS,-12,12610
0,22847,BREAD BIN DINER STYLE IVORY,-1,12885
0,23108,SET OF 10 LED DOLLY LIGHTS,-1,13722
0,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,-1,16928
0,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-12,12709
0,23169,CLASSIC GLASS COOKIE JAR,-1,12709
0,22960,JAM MAKING SET WITH JARS,-1,12709
0,21452,TOADSTOOL MONEY BOX,-1,12709
0,21936,RED RETROSPOT PICNIC BAG,-4,12656
0,20725,LUNCH BAG RED RETROSPOT,-6,12656
563148,21033,,-37,0
0,23160,REGENCY TEA SPOON,-3,13047
0,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,17613
0,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,17613
0,20781,GOLD EAR MUFF HEADPHONES,-1,17613
0,21933,PINK VINTAGE PAISLEY PICNIC BAG,-1,17613
0,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,17613
0,22383,LUNCH BAG SUKI DESIGN ,-1,16401
0,22469,HEART OF WICKER SMALL,-11,17644
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,16150
0,22469,HEART OF WICKER SMALL,-6,16150
0,21289,LARGE STRIPES CHOCOLATE GIFT BAG,-4,16150
0,22780,LIGHT GARLAND BUTTERFILES PINK,-3,17611
0,22460,EMBOSSED GLASS TEALIGHT HOLDER,-3,15660
0,37446,MINI CAKE STAND WITH HANGING CAKES,-1,16292
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,16292
0,23298,SPOTTY BUNTING,-1,12409
0,23253,16 PIECE CUTLERY SET PANTRY DESIGN,-1,13116
0,23173,REGENCY TEAPOT ROSES ,-1,17988
0,22616,PACK OF 12 LONDON TISSUES ,-12,15048
563244,22740,,-36,0
0,21704,BAG 250g SWIRLY MARBLES,-1,16656
0,22061,LARGE CAKE STAND  HANGING STRAWBERY,-2,15311
0,20728,LUNCH BAG CARS BLUE,-1,15311
0,20727,LUNCH BAG  BLACK SKULL.,-1,15311
0,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,15342
0,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,15342
0,23149,ANTIQUE IVORY WIRE BOWL SMALL,-6,14911
0,23073,GEORGIAN TRINKET BOX,-1,14911
0,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,14911
0,22193,RED DINER WALL CLOCK,-2,14911
0,84629,WHITE 3 FRAME BIRDS AND TREE ,-1,16033
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,16033
0,21874,GIN AND TONIC MUG,-1,16033
563453,21033,taig adjust no stock,-24,0
0,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,17048
0,21713,CITRONELLA CANDLE FLOWERPOT,-3,14175
0,23108,SET OF 10 LED DOLLY LIGHTS,-1,14175
0,22927,GREEN GIANT GARDEN THERMOMETER,-1,14175
0,22885,NUMBER TILE VINTAGE FONT 6 ,-1,16755
0,22883,NUMBER TILE VINTAGE FONT 4,-1,16755
0,22882,NUMBER TILE VINTAGE FONT 3,-1,16755
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,16755
0,22197,POPCORN HOLDER,-1,16755
0,22467,GUMBALL COAT RACK,-1,16755
0,21067,VINTAGE RED TEATIME MUG,-23,17949
0,21877,HOME SWEET HOME MUG,-828,17949
0,21871,SAVE THE PLANET MUG,-576,17949
0,21069,VINTAGE BILLBOARD TEA MUG,-701,17949
0,22077,6 RIBBONS RUSTIC CHARM,-6,12697
0,21314,SMALL GLASS HEART TRINKET POT,-5,18248
0,23296,SET OF 6 TEA TIME BAKING CASES,-4,16145
0,21314,SMALL GLASS HEART TRINKET POT,-5,18248
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,13769
0,23091,ZINC HERB GARDEN CONTAINER,-1,13769
0,22776,SWEETHEART CAKESTAND 3 TIER,-2,12749
0,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,14305
0,22842,BISCUIT TIN VINTAGE RED,-1,15152
0,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,15152
0,22425,ENAMEL COLANDER CREAM,-1,15152
0,84818,DANISH ROSE PHOTO FRAME,-18,14911
0,21218,RED SPOTTY BISCUIT TIN,-1,14911
0,22608,PENS ASSORTED FUNKY JEWELED ,-7,14911
0,22625,RED KITCHEN SCALES,-1,14911
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,14911
0,84880,WHITE WIRE EGG HOLDER,-1,14911
0,22627,MINT KITCHEN SCALES,-1,14911
0,22423,REGENCY CAKESTAND 3 TIER,-1,14911
0,22301,COFFEE MUG CAT + BIRD DESIGN,-1,14911
0,22182,CAKE STAND VICTORIAN FILIGREE SMALL,-2,14911
0,21584,RETROSPOT SMALL TUBE MATCHES,-1,14911
0,21845,DAIRY MAID STRIPE MUG,-8,14911
0,23160,REGENCY TEA SPOON,-3,13047
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,14291
0,22358,KINGS CHOICE TEA CADDY ,-1,17302
0,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,17302
0,22847,BREAD BIN DINER STYLE IVORY,-1,15251
0,22457,NATURAL SLATE HEART CHALKBOARD ,-1,14112
0,22847,BREAD BIN DINER STYLE IVORY,-1,13925
0,22846,BREAD BIN DINER STYLE RED ,-1,13925
0,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,13925
0,22729,ALARM CLOCK BAKELIKE ORANGE,-2,13078
0,21845,DAIRY MAID STRIPE MUG,-2,17719
0,22624,IVORY KITCHEN SCALES,-1,17719
0,22784,LANTERN CREAM GAZEBO ,-2,18178
0,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,14937
0,84949,SILVER HANGING T-LIGHT HOLDER,-3,17340
0,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,17340
0,22729,ALARM CLOCK BAKELIKE ORANGE,-1,17442
563650,79163,,-156,0
563652,22461,,-36,0
0,22844,VINTAGE CREAM DOG FOOD CONTAINER,-12,15311
0,22778,GLASS CLOCHE SMALL,-24,15311
0,47351B,BLUE  VOILE LAMPSHADE,-48,15311
0,23165,LARGE CERAMIC TOP STORAGE JAR,-48,15311
0,84050,PINK HEART SHAPE EGG FRYING PAN,-1,17243
0,23184,BULL DOG BOTTLE OPENER,-2,17243
563700,85106,,-553,0
563704,37342,,-66,0
563715,90120D,,-18,0
0,22470,HEART OF WICKER LARGE,-1,15706
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,12528
0,22891,TEA FOR ONE POLKADOT,-1,12362
0,22659,LUNCH BOX I LOVE LONDON,-6,12362
0,22630,DOLLY GIRL LUNCH BOX,-1,12362
0,22730,ALARM CLOCK BAKELIKE IVORY,-8,13048
0,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,18241
0,21789,KIDS RAIN MAC PINK,-19,13090
0,21788,KIDS RAIN MAC BLUE,-20,13090
0,21042,RED RETROSPOT APRON ,-1,16330
0,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,-1,16330
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,17097
0,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-1,17097
0,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,14572
0,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,13089
0,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-6,13089
0,21670,BLUE SPOT CERAMIC DRAWER KNOB,-6,13089
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,16184
0,22423,REGENCY CAKESTAND 3 TIER,-150,17949
0,23574,PACKING CHARGE,-1,14911
0,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,16550
0,21658,GLASS  BEURRE DISH,-2,16550
0,23199,JUMBO BAG APPLES,-10,12530
0,90070,RUBY GLASS CLUSTER BRACELET,-3,12530
0,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,12428
0,22946,WOODEN ADVENT CALENDAR CREAM,-1,14407
0,23198,PANTRY MAGNETIC  SHOPPING LIST,-7,12456
0,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-8,12456
0,22551,PLASTERS IN TIN SPACEBOY,-1,12456
0,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,12456
0,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,12753
0,20979,36 PENCILS TUBE RED RETROSPOT,-16,12753
0,22637,PIGGY BANK RETROSPOT ,-2,12753
0,21218,RED SPOTTY BISCUIT TIN,-3,12753
0,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,12753
0,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,12753
0,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,12753
0,23229,VINTAGE DONKEY TAIL GAME ,-1,12753
0,79191C,RETRO PLASTIC ELEPHANT TRAY,-1,12477
0,22244,3 HOOK HANGER MAGIC GARDEN,-1,12477
0,21155,RED RETROSPOT PEG BAG,-1,12477
0,21137,BLACK RECORD COVER FRAME,-1,13576
0,37446,MINI CAKE STAND WITH HANGING CAKES,-1,14301
0,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-2,14301
0,22067,CHOC TRUFFLE GOLD TRINKET POT ,-3,14301
0,22156,HEART DECORATION WITH PEARLS ,-7,15270
0,22457,NATURAL SLATE HEART CHALKBOARD ,-2,15270
0,75049L,LARGE CIRCULAR MIRROR MOBILE,-35,15270
0,23129,HEART SHAPED HOLLY WREATH,-1,15469
0,22768,FAMILY PHOTO FRAME CORNICE,-1,15469
0,22996,TRAVEL CARD WALLET VINTAGE TICKET,-1,14189
0,22121,NOEL WOODEN BLOCK LETTERS ,-1,14189
0,23203,JUMBO BAG VINTAGE DOILY ,-1,14194
0,23112,PARISIENNE CURIO CABINET,-1,17652
0,23110,PARISIENNE KEY CABINET ,-1,17652
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,13209
0,22992,REVOLVER WOODEN RULER ,-1,13209
0,22729,ALARM CLOCK BAKELIKE ORANGE,-1,13209
0,22728,ALARM CLOCK BAKELIKE PINK,-1,13209
0,22727,ALARM CLOCK BAKELIKE RED ,-1,13209
0,21845,DAIRY MAID STRIPE MUG,-2,15301
0,23110,PARISIENNE KEY CABINET ,-1,15301
0,22457,NATURAL SLATE HEART CHALKBOARD ,-1,16996
0,82494L,WOODEN FRAME ANTIQUE WHITE ,-6,16996
0,22960,JAM MAKING SET WITH JARS,-1,16133
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,12994
0,22979,PANTRY WASHING UP BRUSH,-1,12994
0,23252,VINTAGE RED ENAMEL TRIM JUG ,-2,12994
0,22429,ENAMEL MEASURING JUG CREAM,-3,12994
0,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-1,12994
0,85053,FRENCH ENAMEL CANDLEHOLDER,-3,12994
0,79191C,RETRO PLASTIC ELEPHANT TRAY,-24,16302
0,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-8,13517
0,22098,BOUDOIR SQUARE TISSUE BOX,-36,16607
0,84665,SQUARE CHERRY BLOSSOM CABINET,-16,16841
0,21165,BEWARE OF THE CAT METAL SIGN ,-12,17706
0,23064,CINDERELLA CHANDELIER ,-3,17706
0,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-12,17706
0,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-6,17706
0,37501,TEA TIME TEA SET IN GIFT BOX,-2,17706
0,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,14796
