CustomerID,ItemPurchased,ItemVariety,Revenue,TotalVisit,ItemPerVisit,RevenuePerVisit
17576,1954,245,3395.72,20,97.70,169.79
17578,90,5,124.74,2,45.00,62.37
17579,256,46,437.44,4,64.00,109.36
17580,88,43,215.72,3,29.33,71.91
17581,5861,231,10504.30,26,225.42,404.01
17582,123,28,175.27,1,123.00,175.27
17584,446,30,1211.62,3,148.67,403.87
17585,1671,176,1133.07,4,417.75,283.27
17588,676,19,1240.20,3,225.33,413.40
17589,1631,172,2375.70,4,407.75,593.93
17590,828,162,1448.74,3,276.00,482.91
17591,1008,81,2197.10,8,126.00,274.64
17593,3095,190,3901.64,6,515.83,650.27
17594,550,42,993.18,2,275.00,496.59
17595,229,68,388.79,2,114.50,194.40
17596,4400,168,2822.41,7,628.57,403.20
17597,1176,55,2009.39,1,1176.00,2009.39
17600,144,13,155.01,1,144.00,155.01
17601,103,9,116.01,1,103.00,116.01
17602,4135,335,5037.38,7,590.71,719.63
17603,-31,12,-414.93,2,-15.50,-207.46
17604,169,57,309.36,2,84.50,154.68
17608,232,54,193.42,2,116.00,96.71
17609,721,199,1087.24,6,120.17,181.21
17611,2552,440,3939.59,16,159.50,246.22
17612,1787,117,1992.76,7,255.29,284.68
17613,2470,211,4498.58,15,164.67,299.91
17614,238,97,387.31,1,238.00,387.31
17615,140,13,329.60,3,46.67,109.87
17616,224,1,571.20,3,74.67,190.40
17618,331,56,874.14,3,110.33,291.38
17619,127,71,218.52,1,127.00,218.52
17620,60,4,81.44,1,60.00,81.44
17621,510,25,1339.94,4,127.50,334.98
17623,265,33,523.13,1,265.00,523.13
17624,554,49,840.97,2,277.00,420.48
17625,1198,223,2047.00,4,299.50,511.75
17628,79,5,75.75,1,79.00,75.75
17629,1621,106,1765.19,9,180.11,196.13
17630,158,24,438.56,2,79.00,219.28
17631,334,39,516.10,3,111.33,172.03
17633,630,60,1242.34,5,126.00,248.47
17634,840,209,2322.41,9,93.33,258.05
17636,176,20,265.93,2,88.00,132.97
17637,280,35,544.30,2,140.00,272.15
17639,49,7,108.50,1,49.00,108.50
17640,250,5,621.66,1,250.00,621.66
17642,474,34,712.29,2,237.00,356.15
17643,71,8,100.59,1,71.00,100.59
17644,1741,103,2763.96,12,145.08,230.33
17646,320,46,989.06,4,80.00,247.26
17647,30,7,126.10,1,30.00,126.10
17648,486,81,1767.60,5,97.20,353.52
17649,398,52,846.50,2,199.00,423.25
17650,150,8,166.08,1,150.00,166.08
17651,3100,149,3883.91,11,281.82,353.08
17652,2479,118,4693.06,13,190.69,361.00
17653,1401,44,1116.59,5,280.20,223.32
17654,41,22,117.55,1,41.00,117.55
17655,956,66,2482.48,8,119.50,310.31
17656,1399,67,1669.67,5,279.80,333.93
17658,522,17,474.84,3,174.00,158.28
17659,1486,127,2866.62,13,114.31,220.51
17660,130,37,196.00,1,130.00,196.00
17663,793,63,1717.55,8,99.13,214.69
17664,604,41,604.64,2,302.00,302.32
17666,596,14,722.64,2,298.00,361.32
17667,1037,85,2022.39,5,207.40,404.48
17668,93,14,318.95,2,46.50,159.48
17669,1916,45,3406.72,7,273.71,486.67
17670,110,11,205.70,1,110.00,205.70
17671,659,40,1251.36,5,131.80,250.27
17672,1672,105,3050.86,3,557.33,1016.95
17673,1485,118,1622.22,7,212.14,231.75
17674,672,19,551.04,2,336.00,275.52
17675,8278,240,20042.45,32,258.69,626.33
17676,931,50,1383.27,7,133.00,197.61
17677,9725,179,16178.90,31,313.71,521.90
17678,207,16,298.11,1,207.00,298.11
17679,729,29,1918.95,2,364.50,959.48
17680,96,11,184.40,1,96.00,184.40
17682,1365,48,2448.41,7,195.00,349.77
17684,145,15,237.49,1,145.00,237.49
17685,1956,88,3191.53,7,279.43,455.93
17686,2478,205,5601.75,7,354.00,800.25
17690,1767,186,4198.45,16,110.44,262.40
17691,134,18,290.40,2,67.00,145.20
17692,666,34,733.44,5,133.20,146.69
17693,229,16,187.02,2,114.50,93.51
17694,184,15,283.12,1,184.00,283.12
17695,779,30,765.34,2,389.50,382.67
17696,1730,79,2196.09,9,192.22,244.01
17697,93,19,335.23,1,93.00,335.23
17698,93,8,154.95,1,93.00,154.95
17700,1261,118,2491.39,5,252.20,498.28
17701,109,24,412.43,1,109.00,412.43
17702,1320,62,1719.72,5,264.00,343.94
17703,590,47,798.74,3,196.67,266.25
17704,343,27,883.27,2,171.50,441.63
17705,957,63,1781.12,10,95.70,178.11
17706,3833,270,9730.02,18,212.94,540.56
17707,144,3,152.40,2,72.00,76.20
17708,91,28,267.08,2,45.50,133.54
17709,17,7,94.73,1,17.00,94.73
17711,246,22,385.10,2,123.00,192.55
17712,215,29,462.99,1,215.00,462.99
17714,92,10,153.00,1,92.00,153.00
17715,384,1,326.40,1,384.00,326.40
17716,3004,172,5480.83,12,250.33,456.74
17718,83,6,133.83,1,83.00,133.83
17719,2455,111,5329.12,16,153.44,333.07
17720,576,39,1123.34,4,144.00,280.84
17722,1572,112,2285.12,5,314.40,457.02
17723,792,4,3276.40,6,132.00,546.07
17724,289,38,990.13,4,72.25,247.53
17725,2141,115,3339.11,12,178.42,278.26
17727,639,66,1036.12,2,319.50,518.06
17728,1464,154,2812.34,4,366.00,703.09
17730,3567,127,5288.83,14,254.79,377.77
17731,392,54,843.40,5,78.40,168.68
17732,93,18,301.21,1,93.00,301.21
17733,463,33,687.23,2,231.50,343.61
17734,422,40,693.10,3,140.67,231.03
17735,8439,319,13087.94,19,444.16,688.84
17736,237,24,329.71,4,59.25,82.43
17737,108,8,168.24,2,54.00,84.12
17738,1027,89,1796.11,5,205.40,359.22
17739,856,29,2786.05,8,107.00,348.26
17742,89,13,306.67,2,44.50,153.34
17744,3376,111,2291.08,7,482.29,327.30
17746,26,6,93.28,2,13.00,46.64
17747,11,1,64.65,2,5.50,32.33
17749,320,33,648.80,2,160.00,324.40
17750,3957,101,1797.57,9,439.67,199.73
17752,192,1,80.64,1,192.00,80.64
17754,1820,82,1739.92,6,303.33,289.99
17757,3316,275,5574.45,31,106.97,179.82
17758,2091,310,3445.04,8,261.38,430.63
17759,708,82,832.48,3,236.00,277.49
17760,239,25,287.59,2,119.50,143.80
17761,398,19,697.42,1,398.00,697.42
17763,12,1,15.00,1,12.00,15.00
17764,395,71,811.86,2,197.50,405.93
17765,144,51,368.41,3,48.00,122.80
17767,128,21,271.20,1,128.00,271.20
17768,1186,77,2218.34,3,395.33,739.45
17769,1857,200,3915.40,11,168.82,355.95
17770,365,33,1077.03,5,73.00,215.41
17771,287,51,245.81,2,143.50,122.91
17772,58,50,172.54,2,29.00,86.27
17774,511,124,1190.70,5,102.20,238.14
17775,72,3,56.40,1,72.00,56.40
17777,507,141,665.86,3,169.00,221.95
17779,394,73,642.17,4,98.50,160.54
17781,34,12,165.94,2,17.00,82.97
17783,354,67,283.47,2,177.00,141.73
17785,67,13,131.94,1,67.00,131.94
17786,200,57,278.74,2,100.00,139.37
17787,910,94,1856.79,4,227.50,464.20
17788,211,3,1117.90,2,105.50,558.95
17789,74,14,221.62,1,74.00,221.62
17790,836,121,1942.53,14,59.71,138.75
17791,46,10,106.10,1,46.00,106.10
17793,232,49,305.04,1,232.00,305.04
17795,341,43,343.43,2,170.50,171.71
17796,178,63,692.38,4,44.50,173.10
17797,498,102,775.47,3,166.00,258.49
17799,1755,280,2984.08,11,159.55,271.28
17800,736,51,1199.01,9,81.78,133.22
17802,743,105,1251.84,4,185.75,312.96
17805,478,10,512.31,1,478.00,512.31
17806,727,43,546.04,1,727.00,546.04
17809,2015,47,5334.86,13,155.00,410.37
17811,4128,359,7535.79,40,103.20,188.39
17812,350,113,691.32,4,87.50,172.83
17813,777,297,1614.31,6,129.50,269.05
17816,30,16,36.56,4,7.50,9.14
17817,67,32,182.83,3,22.33,60.94
17819,1027,36,3501.95,8,128.38,437.74
17820,-5,5,-21.29,1,-5.00,-21.29
17824,408,13,298.40,1,408.00,298.40
17827,1247,190,1976.94,5,249.40,395.39
17828,641,54,1174.87,5,128.20,234.97
17829,496,30,889.24,1,496.00,889.24
17830,92,18,393.18,3,30.67,131.06
17831,12,2,35.40,1,12.00,35.40
17832,208,61,155.37,1,208.00,155.37
17835,348,45,350.64,3,116.00,116.88
17836,88,23,110.21,1,88.00,110.21
17837,515,110,1516.55,9,57.22,168.51
17838,1421,96,2175.61,6,236.83,362.60
17839,285,50,338.80,1,285.00,338.80
17841,22865,1331,38994.56,125,182.92,311.96
17843,113,36,205.48,1,113.00,205.48
17844,52,5,51.56,1,52.00,51.56
17846,1,1,9.99,1,1.00,9.99
17848,398,41,876.36,9,44.22,97.37
17849,114,14,382.28,4,28.50,95.57
17850,1693,24,4850.71,35,48.37,138.59
17852,53,21,114.34,2,26.50,57.17
17854,84,15,269.86,2,42.00,134.93
17855,197,17,208.97,1,197.00,208.97
17856,826,12,1386.02,5,165.20,277.20
17857,19086,19,26313.82,24,795.25,1096.41
17858,2706,101,4994.49,12,225.50,416.21
17859,127,23,148.21,1,127.00,148.21
17860,104,49,252.80,1,104.00,252.80
17861,1968,172,2008.76,9,218.67,223.20
17862,100,11,330.90,1,100.00,330.90
17863,2638,110,3160.00,6,439.67,526.67
17864,810,70,597.50,3,270.00,199.17
17865,5698,191,10040.84,21,271.33,478.14
17866,173,9,325.70,2,86.50,162.85
17867,253,62,612.27,7,36.14,87.47
17869,111,37,376.62,5,22.20,75.32
17870,1400,214,1871.96,13,107.69,144.00
17871,182,10,155.90,1,182.00,155.90
17873,999,24,1644.97,6,166.50,274.16
17874,209,37,630.54,7,29.86,90.08
17877,98,12,237.61,1,98.00,237.61
17878,401,26,379.45,1,401.00,379.45
17879,45,6,178.52,1,45.00,178.52
17880,314,26,458.92,1,314.00,458.92
17881,32,8,133.35,1,32.00,133.35
17883,379,133,652.45,4,94.75,163.11
17884,854,107,717.45,4,213.50,179.36
17885,167,50,190.19,1,167.00,190.19
17886,481,93,877.66,3,160.33,292.55
17887,30,10,91.43,1,30.00,91.43
17888,431,60,515.54,9,47.89,57.28
17889,79,20,203.87,2,39.50,101.94
17890,416,88,595.81,2,208.00,297.91
17891,393,34,203.86,1,393.00,203.86
17892,109,27,241.34,3,36.33,80.45
17893,161,15,112.25,1,161.00,112.25
17894,405,127,1107.89,8,50.63,138.49
17895,130,15,98.00,1,130.00,98.00
17896,288,2,256.32,1,288.00,256.32
17897,223,100,476.22,4,55.75,119.05
17898,190,27,152.06,2,95.00,76.03
17899,171,29,148.84,1,171.00,148.84
17900,1,4,9.99,3,0.33,3.33
17901,24,19,98.15,1,24.00,98.15
17904,62,33,176.16,2,31.00,88.08
17905,407,33,787.52,4,101.75,196.88
17906,26,12,65.94,1,26.00,65.94
17908,173,51,243.28,1,173.00,243.28
17911,223,39,366.23,1,223.00,366.23
17912,183,35,290.09,6,30.50,48.35
17913,289,55,411.60,2,144.50,205.80
17914,473,72,336.43,1,473.00,336.43
17917,187,77,334.32,3,62.33,111.44
17919,756,23,1304.04,1,756.00,1304.04
17920,2516,407,4093.60,17,148.00,240.80
17921,430,114,826.52,4,107.50,206.63
17923,50,1,207.50,1,50.00,207.50
17924,1141,27,2894.33,8,142.63,361.79
17925,72,1,244.08,1,72.00,244.08
17926,306,17,397.29,2,153.00,198.65
17928,140,23,203.62,2,70.00,101.81
17929,107,4,834.50,5,21.40,166.90
17930,1594,26,1740.48,5,318.80,348.10
17931,249,63,402.84,2,124.50,201.42
17932,789,84,1320.53,3,263.00,440.18
17934,478,21,694.78,2,239.00,347.39
17935,82,28,145.79,2,41.00,72.90
17936,262,68,389.84,1,262.00,389.84
17937,1754,19,4301.22,7,250.57,614.46
17939,40,12,99.14,1,40.00,99.14
17940,9751,8,2208.61,11,886.45,200.78
17941,252,2,304.56,1,252.00,304.56
17942,38,2,77.50,1,38.00,77.50
17946,75,18,119.66,2,37.50,59.83
17947,168,9,176.68,1,168.00,176.68
17948,144,1,358.56,1,144.00,358.56
17949,27571,29,52623.99,46,599.37,1144.00
17950,342,63,459.57,4,85.50,114.89
17951,610,18,979.80,4,152.50,244.95
17954,2229,327,2295.37,13,171.46,176.57
17955,273,14,557.30,4,68.25,139.33
17956,1,1,9.99,1,1.00,9.99
17957,287,31,111.68,1,287.00,111.68
17958,84,7,475.82,1,84.00,475.82
17960,41,26,73.78,1,41.00,73.78
17961,560,211,1157.47,39,14.36,29.68
17962,128,33,102.83,1,128.00,102.83
17964,301,84,460.02,2,150.50,230.01
17965,1556,274,2572.93,14,111.14,183.78
17966,2571,53,1095.92,5,514.20,219.18
17967,80,41,123.07,1,80.00,123.07
17968,160,74,277.35,1,160.00,277.35
17969,152,14,218.28,2,76.00,109.14
17970,525,27,577.07,1,525.00,577.07
17972,37,30,127.32,1,37.00,127.32
17973,176,15,337.04,1,176.00,337.04
17974,519,143,740.79,3,173.00,246.93
17975,1552,189,4367.71,14,110.86,311.98
17976,106,56,350.43,1,106.00,350.43
17977,342,19,248.30,1,342.00,248.30
17978,499,12,300.92,1,499.00,300.92
17979,395,116,735.05,5,79.00,147.01
17980,682,23,811.45,3,227.33,270.48
17984,98,48,149.92,1,98.00,149.92
17985,183,20,623.91,1,183.00,623.91
17986,10,1,20.80,1,10.00,20.80
17987,261,13,198.57,1,261.00,198.57
17988,42,37,156.25,8,5.25,19.53
17990,414,27,630.84,3,138.00,210.28
17991,25,4,87.83,2,12.50,43.92
17994,473,63,615.77,5,94.60,123.15
17995,133,2,76.10,1,133.00,76.10
17997,2078,134,1480.10,9,230.89,164.46
17999,221,87,372.34,2,110.50,186.17
18001,363,56,405.31,2,181.50,202.66
18004,78,32,166.71,1,78.00,166.71
18005,93,52,234.73,2,46.50,117.36
18006,220,21,444.68,1,220.00,444.68
18008,1581,24,2108.75,9,175.67,234.31
18009,124,31,243.96,2,62.00,121.98
18010,60,14,165.08,1,60.00,165.08
18011,71,28,102.79,1,71.00,102.79
18013,285,31,187.29,2,142.50,93.65
18014,68,29,166.42,1,68.00,166.42
18015,157,46,120.03,1,157.00,120.03
18016,1029,90,1441.53,5,205.80,288.31
18017,300,1,523.00,3,100.00,174.33
18018,55,29,99.42,2,27.50,49.71
18019,7,5,38.45,1,7.00,38.45
18022,736,141,668.11,1,736.00,668.11
18024,148,21,236.78,3,49.33,78.93
18027,78,21,115.31,1,78.00,115.31
18030,66,8,173.86,3,22.00,57.95
18032,42,5,73.50,1,42.00,73.50
18033,253,32,97.97,1,253.00,97.97
18034,561,99,422.88,2,280.50,211.44
18035,611,44,718.48,3,203.67,239.49
18036,234,77,405.62,3,78.00,135.21
18037,20,19,60.06,6,3.33,10.01
18040,148,18,357.20,2,74.00,178.60
18041,3810,285,4139.86,22,173.18,188.18
18042,33,7,153.29,1,33.00,153.29
18043,282,106,548.63,3,94.00,182.88
18044,1032,88,2016.29,11,93.82,183.30
18045,142,43,189.40,1,142.00,189.40
18048,127,6,172.29,2,63.50,86.15
18050,40,5,74.40,1,40.00,74.40
18053,301,20,297.07,2,150.50,148.54
18055,2450,223,6604.32,11,222.73,600.39
18056,211,19,337.69,1,211.00,337.69
18058,88,3,170.16,1,88.00,170.16
18059,258,17,296.71,4,64.50,74.18
18061,955,18,2111.57,10,95.50,211.16
18062,396,23,715.56,3,132.00,238.52
18064,384,7,814.00,2,192.00,407.00
18065,1024,110,2366.76,15,68.27,157.78
18066,108,10,318.00,1,108.00,318.00
18067,189,36,388.80,1,189.00,388.80
18068,6,1,59.94,1,6.00,59.94
18069,1308,334,2021.00,6,218.00,336.83
18071,260,23,450.24,2,130.00,225.12
18072,46,20,0.00,2,23.00,0.00
18073,3098,23,3844.40,13,238.31,295.72
18074,190,13,476.40,1,190.00,476.40
18075,1437,97,2506.66,11,130.64,227.88
18077,1878,101,2633.01,11,170.73,239.36
18078,145,27,336.13,2,72.50,168.07
18079,7432,99,3651.97,4,1858.00,912.99
18080,642,2,1231.50,2,321.00,615.75
18081,195,14,335.67,3,65.00,111.89
18082,621,62,703.37,1,621.00,703.37
18084,311,2,87.53,2,155.50,43.76
18085,265,25,689.95,2,132.50,344.98
18086,106,7,101.34,1,106.00,101.34
18087,3571,7,2927.31,3,1190.33,975.77
18088,109,35,162.15,1,109.00,162.15
18092,4250,28,8973.60,12,354.17,747.80
18093,1381,31,2083.42,5,276.20,416.68
18094,2518,39,3017.30,7,359.71,431.04
18095,419,20,580.05,2,209.50,290.03
18096,825,157,900.92,3,275.00,300.31
18097,1685,66,2676.79,7,240.71,382.40
18099,149,19,168.31,1,149.00,168.31
18101,88,37,223.65,2,44.00,111.83
18102,64122,151,251594.32,61,1051.18,4124.50
18104,362,38,754.64,1,362.00,754.64
18105,46,18,113.48,1,46.00,113.48
18106,128,33,430.70,1,128.00,430.70
18108,82,17,263.13,2,41.00,131.57
18109,4219,120,7522.22,27,156.26,278.60
18110,79,33,206.05,2,39.50,103.03
18112,255,26,337.13,2,127.50,168.57
18113,72,1,76.32,1,72.00,76.32
18114,55,28,198.18,1,55.00,198.18
18116,848,230,1398.71,8,106.00,174.84
18117,618,68,320.72,1,618.00,320.72
18118,2877,424,5534.90,27,106.56,205.00
18119,125,29,179.16,1,125.00,179.16
18120,31,17,111.15,1,31.00,111.15
18121,450,28,673.10,2,225.00,336.55
18122,1234,239,1791.29,6,205.67,298.55
18123,594,31,589.44,2,297.00,294.72
18125,803,164,1135.82,5,160.60,227.16
18126,144,52,206.83,1,144.00,206.83
18127,188,41,325.44,3,62.67,108.48
18129,48,13,109.79,1,48.00,109.79
18130,817,58,1036.32,4,204.25,259.08
18133,0,2,715.50,2,0.00,357.75
18135,349,11,681.91,5,69.80,136.38
18136,373,34,761.83,4,93.25,190.46
18138,38,8,149.89,1,38.00,149.89
18139,5461,36,8393.22,7,780.14,1199.03
18141,-12,1,-35.40,1,-12.00,-35.40
18142,1273,9,1014.90,3,424.33,338.30
18143,570,59,1000.16,2,285.00,500.08
18144,1343,27,2855.63,12,111.92,237.97
18145,2625,174,2841.59,4,656.25,710.40
18146,153,10,160.35,2,76.50,80.18
18147,203,7,179.34,2,101.50,89.67
18149,310,11,612.08,3,103.33,204.03
18150,332,29,566.58,3,110.67,188.86
18151,355,38,643.43,2,177.50,321.72
18154,255,15,390.91,2,127.50,195.45
18155,258,19,347.82,4,64.50,86.96
18156,301,100,728.46,2,150.50,364.23
18158,353,24,451.75,3,117.67,150.58
18159,139,23,502.87,1,139.00,502.87
18160,294,37,638.06,2,147.00,319.03
18161,810,49,1569.07,6,135.00,261.51
18164,183,24,391.94,2,91.50,195.97
18165,254,10,302.46,1,254.00,302.46
18167,359,25,1349.75,4,89.75,337.44
18168,585,101,1132.02,7,83.57,161.72
18169,61,9,191.61,1,61.00,191.61
18170,409,29,969.27,3,136.33,323.09
18171,477,43,1176.71,6,79.50,196.12
18172,3170,101,7442.57,21,150.95,354.41
18173,1220,23,2106.84,4,305.00,526.71
18174,50,1,104.00,1,50.00,104.00
18176,279,30,448.65,2,139.50,224.33
18177,705,53,1314.17,7,100.71,187.74
18178,979,80,1573.41,5,195.80,314.68
18179,1360,86,1782.69,6,226.67,297.12
18180,1721,108,1835.47,6,286.83,305.91
18181,146,40,375.84,1,146.00,375.84
18183,362,36,592.80,3,120.67,197.60
18184,60,1,49.80,1,60.00,49.80
18185,183,17,294.05,1,183.00,294.05
18188,1167,63,1998.49,4,291.75,499.62
18189,564,65,1084.34,3,188.00,361.45
18190,139,14,268.99,3,46.33,89.66
18191,140,7,207.80,1,140.00,207.80
18192,339,45,949.69,1,339.00,949.69
18193,120,17,208.00,2,60.00,104.00
18194,448,7,896.00,2,224.00,448.00
18196,433,131,672.82,2,216.50,336.41
18198,3839,81,5078.04,18,213.28,282.11
18200,111,29,163.80,1,111.00,163.80
18202,581,55,1366.51,3,193.67,455.50
18203,43,19,160.42,1,43.00,160.42
18204,1198,159,1976.79,4,299.50,494.20
18205,192,30,514.60,2,96.00,257.30
18209,58,8,139.10,1,58.00,139.10
18210,1398,109,2603.88,6,233.00,433.98
18211,359,37,598.55,5,71.80,119.71
18212,101,30,245.66,1,101.00,245.66
18213,232,15,232.48,1,232.00,232.48
18215,118,13,299.34,1,118.00,299.34
18216,200,26,461.22,1,200.00,461.22
18217,491,27,621.75,2,245.50,310.88
18218,546,17,626.38,3,182.00,208.79
18219,883,58,1996.48,11,80.27,181.50
18220,282,2,297.78,2,141.00,148.89
18221,789,59,1025.03,6,131.50,170.84
18222,335,19,427.00,1,335.00,427.00
18223,2890,119,6298.67,15,192.67,419.91
18224,69,10,158.95,1,69.00,158.95
18225,3206,151,5342.20,13,246.62,410.94
18226,3459,141,5189.59,12,288.25,432.47
18227,21,5,79.95,1,21.00,79.95
18228,236,23,769.20,3,78.67,256.40
18229,2488,66,7058.66,20,124.40,352.93
18230,1298,32,2716.60,8,162.25,339.57
18231,808,106,2055.13,6,134.67,342.52
18232,299,31,578.89,5,59.80,115.78
18233,4,1,39.96,1,4.00,39.96
18235,1578,100,1758.72,3,526.00,586.24
18236,403,42,882.24,6,67.17,147.04
18237,622,40,981.58,5,124.40,196.32
18239,795,80,1550.57,5,159.00,310.11
18240,126,6,422.58,1,126.00,422.58
18241,1047,60,2050.65,18,58.17,113.93
18242,1017,72,2203.57,4,254.25,550.89
18245,1781,155,2491.56,8,222.63,311.44
18246,166,3,596.10,2,83.00,298.05
18248,501,39,723.10,3,167.00,241.03
18249,128,8,95.34,1,128.00,95.34
18250,198,21,334.64,2,99.00,167.32
18251,7824,16,4314.72,1,7824.00,4314.72
18252,239,90,498.72,2,119.50,249.36
18255,74,6,103.30,1,74.00,103.30
18256,-70,4,-50.10,1,-70.00,-50.10
18257,1010,98,2252.08,9,112.22,250.23
18259,714,27,2338.60,3,238.00,779.53
18260,1469,86,2573.05,7,209.86,367.58
18261,146,19,324.24,2,73.00,162.12
18262,182,13,149.48,1,182.00,149.48
18263,1467,59,1211.08,4,366.75,302.77
18265,311,44,777.69,2,155.50,388.85
18268,0,1,0.00,2,0.00,0.00
18269,70,7,138.90,2,35.00,69.45
18270,97,12,238.95,3,32.33,79.65
18272,2044,99,3064.78,7,292.00,437.83
18273,80,1,204.00,3,26.67,68.00
18274,0,11,0.00,2,0.00,0.00
18276,184,14,323.36,2,92.00,161.68
18277,67,9,100.39,2,33.50,50.19
18278,66,9,173.90,1,66.00,173.90
18280,45,10,180.60,1,45.00,180.60
18281,54,7,66.90,1,54.00,66.90
18282,98,12,165.56,3,32.67,55.19
18283,1397,263,2088.92,16,87.31,130.56
18287,1586,59,1837.28,3,528.67,612.43
